"movie_id","runtime","budget","revenue","homepage"
"9440","143","0","0",""
"9441","124","0","0",""
"9442","85","0","0",""
"9443","123","5500000","0",""
"9444","94","53000000","139800000",""
"9445","107","0","0",""
"9446","97","0","0",""
"9447","92","0","0",""
"9448","88","0","0",""
"9449","86","0","0",""
"9450","107","0","0",""
"9451","99","0","0",""
"9452","108","0","0",""
"9453","156","0","23438120",""
"9454","121","0","0",""
"9455","110","0","0",""
"9456","102","0","0",""
"9457","106","0","0",""
"9458","96","0","0",""
"9459","184","0","0",""
"9460","89","0","0",""
"9461","98","0","0",""
"9462","100","0","0",""
"9463","80","0","0",""
"9464","110","0","0",""
"9465","118","0","0",""
"9466","113","12000000","5000000",""
"9467","109","0","0",""
"9468","89","0","0",""
"9469","136","0","0",""
"9470","95","0","0",""
"9471","106","120000000","259200000",""
"9472","92","20000000","0",""
"9473","81","0","0",""
"9474","117","0","0",""
"9475","157","31000000","0",""
"9476","132","41000000","117000000",""
"9477","126","90000000","203877963",""
"9478","95","0","0",""
"9479","76","18000000","75600000",""
"9480","103","0","0",""
"9481","118","0","0",""
"9482","96","0","0",""
"9483","114","0","0",""
"9486","88","0","0",""
"9487","96","0","363300000",""
"9488","100","38000000","0",""
"9489","119","0","250800000",""
"9490","82","0","0",""
"9491","102","0","0",""
"9761","162","0","0",""
"9493","105","15000000","216600000",""
"9494","93","0","297000000",""
"9495","102","0","0",""
"9496","77","0","0",""
"9497","82","0","0",""
"9499","117","0","0",""
"9501","102","0","0",""
"9502","95","0","631700000",""
"9503","148","22000000","0",""
"9504","100","0","0",""
"9506","106","75000000","195745823",""
"9507","100","0","0",""
"9508","104","0","0",""
"9509","146","0","0",""
"9510","115","67000000","0",""
"9511","124","0","0","http://www.zweiohrkueken.de/"
"9512","92","0","0","http://www.bobbyewing.de/index2.php"
"9513","78","0","0",""
"9514","85","0","0",""
"9515","96","0","0",""
"9516","97","0","0",""
"9517","113","0","0",""
"9519","94","0","0",""
"9520","98","0","0",""
"9522","119","0","285200000",""
"9523","121","0","0",""
"9524","126","0","0",""
"9525","104","0","0",""
"9526","105","0","0",""
"9527","95","0","0",""
"9528","104","0","0",""
"9529","99","0","0",""
"9530","98","0","0",""
"9531","125","0","0",""
"9532","98","0","0",""
"9533","124","0","209196298",""
"9534","105","0","0",""
"9535","103","80000000","176880000",""
"9536","88","0","0",""
"9537","11","0","0",""
"9538","103","0","0",""
"9539","93","0","0","http://www.finelinefeatures.com/passion/"
"9540","115","0","0",""
"9541","102","35000000","0",""
"9542","97","0","0",""
"9543","116","0","17000000",""
"9544","101","0","0",""
"9545","98","0","0",""
"9546","109","0","0",""
"9547","122","0","0",""
"9548","104","0","0",""
"9549","193","0","0",""
"9759","94","0","0",""
"9760","86","0","0",""
"9550","119","0","0",""
"9551","86","0","0",""
"9552","122","12000000","441306145",""
"9553","88","0","0","www.lenin-film.de"
"9554","0","0","0",""
"9555","94","0","0",""
"9556","96","0","0",""
"9557","94","0","0",""
"9558","103","0","0",""
"9559","138","0","0",""
"9560","102","0","50008143",""
"9561","113","0","0",""
"9562","116","80000000","43935763",""
"9563","150","55000000","100000000",""
"9762","104","12000000","0",""
"9564","109","0","0",""
"9565","99","0","0",""
"9566","116","0","0",""
"9567","121","0","0",""
"9568","92","0","0",""
"9569","96","0","0",""
"9570","98","0","0",""
"9571","103","0","0",""
"9572","83","0","0",""
"9573","110","0","0",""
"9574","90","0","177977226",""
"9575","82","0","0","http://www.magpictures.com/profile.aspx?id=de9568da-e055-494d-827b-5a87e208b82e"
"9576","112","21000000","177200000",""
"9577","95","0","0",""
"9579","112","0","0",""
"9580","95","0","0",""
"9581","102","0","0",""
"9582","101","0","0",""
"9583","116","0","0",""
"9584","110","0","0",""
"9585","116","0","0",""
"9586","125","0","0",""
"9587","115","0","0",""
"9588","119","0","0",""
"9589","138","0","0",""
"9590","0","0","0",""
"9591","108","0","0",""
"9592","94","0","0",""
"9593","130","85000000","137298489",""
"9594","109","15000000","80500000",""
"9595","84","0","69467617",""
"9596","81","0","0",""
"9597","100","0","0",""
"9598","89","0","254100000",""
"9599","95","0","0",""
"9600","98","0","0",""
"9601","83","0","0",""
"9602","116","0","288800000",""
"9603","93","0","0",""
"9604","106","29000000","34995000",""
"9605","107","0","0",""
"9606","108","0","0",""
"9607","104","0","0",""
"9608","105","0","0",""
"9609","115","0","0",""
"9610","103","0","0",""
"9611","92","0","0",""
"9612","88","0","0",""
"9613","98","0","0",""
"9614","92","0","0",""
"9615","104","0","0",""
"9616","102","0","0",""
"9617","87","0","0",""
"9618","98","55000000","63408614",""
"9619","109","116000000","178127760",""
"9620","119","0","0",""
"9621","123","0","0",""
"9622","88","0","0",""
"9623","118","0","0",""
"9624","102","0","0",""
"9625","92","0","0",""
"9626","89","18000000","6948633",""
"9627","90","0","0",""
"9628","90","0","0",""
"9629","98","0","0",""
"9630","82","0","0",""
"9631","134","50000000","44500000",""
"9632","88","0","0",""
"9633","98","0","0",""
"9634","86","0","0",""
"9635","95","0","0",""
"9636","101","0","0",""
"9637","83","0","275650703",""
"9638","88","0","0",""
"9639","88","0","0",""
"49151","98","0","0",""
"9641","94","0","0",""
"9642","79","0","0",""
"9643","118","0","0",""
"59574","112","0","0",""
"9644","84","0","0",""
"9645","87","0","0",""
"9646","169","0","0",""
"9647","102","0","0",""
"9648","97","0","0",""
"9650","101","0","0",""
"9651","89","0","0",""
"9652","121","0","0",""
"9653","88","0","0",""
"9654","111","60000000","176070171",""
"9655","105","20000000","57194667",""
"9656","84","0","0",""
"9657","85","0","0",""
"9658","186","0","0",""
"9659","93","400000","100000000",""
"9660","124","0","0",""
"9812","84","0","0",""
"9662","80","8000000","14776760",""
"9663","115","0","0",""
"9664","140","60000000","0",""
"9665","122","0","0",""
"9666","95","0","0",""
"9667","103","0","0",""
"9669","92","0","0",""
"9671","98","8800000","328203506",""
"9672","110","0","0",""
"9673","91","0","0",""
"9674","99","0","0",""
"9675","126","0","0",""
"9676","121","0","0",""
"9677","9","0","0",""
"9678","90","85000000","0",""
"9679","117","0","237200000",""
"9680","89","0","0",""
"9681","111","0","0",""
"9682","90","0","0","http://www.pulsethemovie.net/"
"9683","84","0","0",""
"9684","95","0","0",""
"9685","97","0","0",""
"9686","124","0","0",""
"9687","103","0","18575768",""
"9688","100","0","20100000",""
"9690","97","0","0",""
"9691","132","0","0",""
"9692","87","0","0",""
"9693","109","0","0",""
"9694","112","0","0",""
"9695","99","0","0",""
"9696","129","0","0",""
"9697","110","0","0",""
"9698","86","0","0",""
"9699","96","0","0",""
"9700","144","0","0",""
"9701","126","0","0","http://northcountrymovie.warnerbros.com/"
"9702","180","0","0",""
"9703","102","0","0",""
"9704","72","0","0","www.timamot.com"
"9705","99","102000000","147000000",""
"9706","97","0","0",""
"9707","92","0","0",""
"9708","102","0","0",""
"9709","86","0","0",""
"9710","99","0","0",""
"9711","111","0","0",""
"10103","123","0","0",""
"9713","109","0","0",""
"9714","102","0","0",""
"9715","114","0","0",""
"9716","101","0","0",""
"9717","109","0","29300000",""
"9718","108","72500000","0","http://www.sonypictures.com/homevideo/talladeganights/"
"9719","113","0","0",""
"9721","96","0","0",""
"9722","102","85000000","131426169",""
"9892","90","0","0",""
"9724","92","0","0",""
"9725","83","0","0",""
"9726","118","0","0",""
"9727","93","0","0",""
"9728","95","0","0",""
"9729","107","0","0",""
"9730","90","0","33000000",""
"9731","92","0","0",""
"9732","81","0","0",""
"9733","155","0","0",""
"9736","85","8800000","10900000","http://www.deuxjoursatuer-lefilm.com/"
"9737","118","0","0",""
"11708","144","0","0",""
"9738","106","0","330600000",""
"9739","115","0","0",""
"9740","131","0","351700000",""
"9741","106","0","248100000",""
"9742","93","0","0",""
"9745","101","0","0",""
"9746","134","0","5532301",""
"9748","96","0","0",""
"9749","98","0","0",""
"9750","90","0","0","http://www.ballsoffury.com/"
"9751","92","0","0",""
"12809","101","0","0",""
"9753","95","0","0",""
"9754","105","0","0",""
"9755","99","0","0",""
"9756","110","0","0",""
"9757","101","0","0",""
"9763","118","0","0",""
"9764","144","4000000","0",""
"9765","96","0","0",""
"9766","125","0","0",""
"9767","105","0","205000000",""
"9768","91","0","0",""
"9769","137","0","0",""
"9770","114","0","0",""
"9771","107","0","0",""
"9772","124","85000000","315156409",""
"9773","95","0","0",""
"9774","92","0","0",""
"9775","104","0","0",""
"9776","95","0","0",""
"9777","99","0","0",""
"9778","90","0","0",""
"9779","119","0","0",""
"9781","95","0","0",""
"9782","91","0","0",""
"9783","113","0","0",""
"9784","96","0","0",""
"9785","97","0","0",""
"9786","102","0","0",""
"9787","107","0","0",""
"9788","90","0","0",""
"9789","104","0","0",""
"9791","94","0","0",""
"9792","107","0","0",""
"9793","89","0","0",""
"9794","103","0","0",""
"9795","90","0","0",""
"9796","93","0","0",""
"9797","103","0","0",""
"9798","132","90000000","250649836",""
"9799","106","38000000","0",""
"9800","125","0","206700000",""
"9801","108","0","262500000",""
"9802","136","0","134069511",""
"9803","95","0","0",""
"9804","136","175000000","264218220",""
"9805","87","0","0",""
"9806","115","0","633000000",""
"9807","95","0","0",""
"9809","84","0","0",""
"9810","90","0","0",""
"9813","96","0","0",""
"9814","97","0","0",""
"9815","115","0","0",""
"9816","112","0","0",""
"9817","90","0","0",""
"9819","98","0","0",""
"9820","127","0","92108518",""
"9821","100","0","0",""
"9822","114","0","0",""
"9823","95","0","0",""
"9824","121","0","0",""
"9825","82","0","0",""
"9826","100","0","0",""
"9827","91","0","0",""
"9828","98","0","0",""
"9829","111","0","0",""
"9830","115","0","0",""
"9831","101","0","0",""
"9832","85","0","0",""
"9833","143","60000000","51225796",""
"9834","95","0","0",""
"9835","84","0","0",""
"9836","109","100000000","384334303",""
"9837","100","0","218600000",""
"9838","100","0","0",""
"9839","127","0","0",""
"9840","113","0","0",""
"9841","80","0","0",""
"9842","100","0","0",""
"9843","86","0","0",""
"9844","105","0","0",""
"9845","126","0","0",""
"9846","116","0","17307019",""
"9847","93","0","0",""
"9849","94","0","0",""
"9867","93","0","0",""
"10147","91","23000000","76488889",""
"9869","117","0","0",""
"9870","112","0","105173115","http://www.forgettingsarahmarshall.com/"
"9871","108","0","0",""
"9872","109","0","0",""
"9873","109","0","20604000",""
"9874","87","0","0",""
"9875","84","0","0",""
"9876","87","0","0",""
"9877","99","14000000","72500000",""
"9878","96","0","0",""
"9879","113","0","0",""
"9880","115","26000000","168335153",""
"9881","107","0","0",""
"9882","11","0","0",""
"9883","87","0","0",""
"9884","104","85000000","78382433",""
"9885","99","0","0",""
"9886","92","0","0",""
"9889","108","0","0",""
"9890","93","90000000","102000000",""
"12815","90","0","0",""
"9893","89","0","0",""
"9894","91","0","0",""
"9895","115","0","0",""
"9896","112","0","0",""
"9897","87","0","0",""
"9898","94","0","0",""
"19821","104","0","0","http://nangaparbat.senator.de/"
"9900","94","0","0",""
"9901","121","0","0","http://www.freedomdowntime.com/"
"9902","84","10000000","0",""
"9903","116","25000000","11772461",""
"9904","82","80000000","0",""
"9905","89","0","0",""
"9906","88","0","0",""
"9907","90","0","0",""
"9908","108","0","0",""
"9909","94","0","180000000",""
"9910","122","0","0",""
"9911","103","0","0",""
"9912","127","0","0",""
"9913","104","0","0",""
"9914","95","0","0",""
"9915","93","0","0",""
"9916","117","0","0",""
"9917","97","0","0",""
"9918","118","0","0",""
"9919","111","50000000","177000000",""
"9920","88","0","0",""
"9921","93","0","0",""
"9922","177","80000000","17626234",""
"9923","127","0","0",""
"9924","110","0","0",""
"9925","98","0","0",""
"9926","95","25000000","0",""
"9927","94","0","0",""
"9928","91","75000000","260718330",""
"9929","69","0","0",""
"9930","116","0","0",""
"9932","96","60000000","55003135",""
"82804","115","0","0",""
"34302","127","0","0",""
"33970","106","0","0",""
"9938","81","0","0",""
"9939","97","0","0",""
"9940","85","0","0",""
"9941","103","0","0",""
"9942","107","0","49797148",""
"9943","89","0","0",""
"9944","137","0","0",""
"9945","108","0","0",""
"9946","121","100000000","212000000",""
"9947","97","0","0",""
"9948","69","0","0",""
"9949","84","0","0",""
"9950","125","0","0",""
"9951","76","0","0",""
"9952","126","0","0",""
"9953","119","0","0",""
"9954","97","0","0",""
"9955","93","53","0",""
"9956","123","0","0",""
"9957","80","0","0",""
"9958","90","0","0",""
"9959","113","0","0",""
"9960","92","0","0",""
"12816","90","0","0",""
"9962","93","8","17",""
"9963","110","0","0",""
"9964","91","0","0",""
"9965","93","0","0",""
"9966","87","0","0",""
"9967","105","0","0",""
"9968","100","18000000","0",""
"9969","93","0","0",""
"9971","97","0","0",""
"9972","115","0","0",""
"9973","80","0","0",""
"9974","94","0","0","http://www.killyourdarlingsmovie.com/"
"9975","86","0","0",""
"9976","100","0","0",""
"9977","101","0","0",""
"9978","93","0","0",""
"9980","97","0","0",""
"9981","95","0","0",""
"9982","81","0","314400000",""
"9984","77","5550","0",""
"9985","93","0","0",""
"9986","97","0","0",""
"9987","89","0","0",""
"9988","110","0","0",""
"9989","108","30000000","18195610",""
"9990","95","0","0",""
"9991","99","0","0",""
"9992","103","0","0",""
"9993","114","0","0",""
"9994","74","13000000","38625550",""
"9995","86","0","0",""
"9997","109","0","0",""
"9998","91","0","0",""
"9999","163","0","0",""
"10000","116","0","0",""
"10001","91","0","0",""
"10002","104","0","0",""
"10003","111","70000000","0",""
"10004","131","0","0",""
"10005","96","0","0",""
"10006","0","0","0",""
"10007","84","8000000","0",""
"10008","91","0","0",""
"10009","82","0","250400000",""
"10010","70","0","0",""
"10011","94","0","0",""
"10012","97","0","0",""
"10013","103","0","0",""
"10014","87","0","0",""
"10015","130","0","0",""
"10016","98","0","0",""
"10017","93","0","0",""
"10018","115","0","0",""
"10019","90","0","0",""
"10020","84","25000000","424967620",""
"10021","111","0","0",""
"10022","95","0","0",""
"10023","106","0","0",""
"10024","108","27500000","89053995","http://www.mysisterskeepermovie.com/"
"10025","103","28000000","38077373",""
"10026","102","0","0",""
"10027","102","0","0","http://www.dannythedog-lefilm.com/"
"10028","94","18000000","58000000",""
"10029","100","0","0",""
"10030","101","0","0",""
"10031","92","0","0",""
"10032","97","0","0","http://www.riseoftaj.com/"
"10033","96","0","0",""
"10034","86","0","0",""
"10035","94","0","0",""
"10036","95","0","0",""
"10037","86","0","0",""
"10039","105","0","0",""
"10040","115","0","0",""
"10041","110","0","0",""
"10042","95","0","0",""
"10044","96","0","0",""
"10045","85","0","0",""
"10046","124","0","0",""
"10047","160","0","0",""
"10048","121","135000000","0",""
"10049","94","0","0",""
"10050","87","0","0",""
"10051","106","0","0",""
"10052","104","0","0",""
"10053","87","0","0",""
"10054","84","0","0",""
"10055","90","0","0",""
"10056","67","0","0",""
"10057","105","0","0",""
"10060","117","0","0",""
"10061","97","0","0",""
"10062","90","0","0",""
"10063","87","0","0",""
"10064","92","0","0",""
"10065","90","19000000","108047131",""
"10066","113","0","0",""
"10067","98","0","0",""
"10068","112","0","0",""
"10069","100","0","0",""
"10070","95","0","0","http://www.feast-movie.com/"
"10071","93","0","0",""
"10072","96","0","0",""
"10073","83","0","0",""
"10074","88","0","0",""
"10075","98","0","0",""
"10076","93","0","0",""
"10077","65","0","0",""
"10078","90","0","0",""
"10079","105","0","0",""
"10080","96","0","0",""
"10081","109","0","0",""
"10082","125","0","0",""
"10083","114","0","0",""
"10084","96","0","0",""
"10085","88","0","0",""
"10086","95","0","0",""
"10087","122","0","0",""
"10088","81","0","0",""
"10089","86","0","0",""
"10090","84","0","0",""
"10091","81","0","0",""
"10092","90","0","0",""
"10093","85","0","0",""
"10094","88","0","0",""
"10095","83","0","0",""
"10096","94","0","0",""
"10097","107","0","0",""
"10098","68","0","0",""
"10099","87","0","0",""
"10100","109","0","0",""
"10766","107","4000000","0",""
"10102","135","0","0",""
"10104","100","0","0",""
"10105","90","0","0",""
